date,sector,value
2022-09-19 17:51:49.758696,Materials,48.020565360867046
2022-09-26 17:51:49.758696,Materials,43.24973399470431
2022-10-03 17:51:49.758696,Materials,46.605831363467885
2022-10-10 17:51:49.758696,Materials,46.14917408227605
2022-10-17 17:51:49.758696,Materials,50.2233309152912
2022-10-24 17:51:49.758696,Materials,45.98248900034289
2022-10-31 17:51:49.758696,Materials,43.70270083679729
2022-11-07 17:51:49.758696,Materials,40.53693848770527
2022-11-14 17:51:49.758696,Materials,40.38768816355899
2022-11-21 17:51:49.758696,Materials,40.22953455463789
2022-11-28 17:51:49.758696,Materials,41.68503387608143
2022-12-05 17:51:49.758696,Materials,44.218423696840695
2022-12-12 17:51:49.758696,Materials,30.8251188310453
2022-12-19 17:51:49.758696,Materials,44.324669203026744
2022-12-26 17:51:49.758696,Materials,46.9451636407255
2023-01-02 17:51:49.758696,Materials,39.550994708298866
2023-01-09 17:51:49.758696,Materials,41.95987387398303
2023-01-16 17:51:49.758696,Materials,47.58482718725399
2023-01-23 17:51:49.758696,Materials,52.5089342873889
2023-01-30 17:51:49.758696,Materials,49.16870874888972
2023-02-06 17:51:49.758696,Materials,53.450966150554294
2023-02-13 17:51:49.758696,Materials,51.65329751437035
2023-02-20 17:51:49.758696,Materials,50.29732026740854
2023-02-27 17:51:49.758696,Materials,51.35184763407018
2023-03-06 17:51:49.758696,Materials,57.798347642081346
2023-03-13 17:51:49.758696,Materials,51.3414581973106
2023-03-20 17:51:49.758696,Materials,52.020886189002496
2023-03-27 17:51:49.758696,Materials,59.90839361788229
2023-04-03 17:51:49.758696,Materials,55.624472486882794
2023-04-10 17:51:49.758696,Materials,59.30300043221862
2023-04-17 17:51:49.758696,Materials,59.94331057346196
2023-04-24 17:51:49.758696,Materials,62.2411064569655
2023-05-01 17:51:49.758696,Materials,61.92019240109704
2023-05-08 17:51:49.758696,Materials,61.14539704801426
2023-05-15 17:51:49.758696,Materials,59.5016494259447
2023-05-22 17:51:49.758696,Materials,53.621748566012855
2023-05-29 17:51:49.758696,Materials,60.732421410147374
2023-06-05 17:51:49.758696,Materials,64.8409103813558
2023-06-12 17:51:49.758696,Materials,54.654826696767884
2023-06-19 17:51:49.758696,Materials,54.509381236745966
2023-06-26 17:51:49.758696,Materials,57.2700469080223
2023-07-03 17:51:49.758696,Materials,54.247843065129146
2023-07-10 17:51:49.758696,Materials,50.535865480541666
2023-07-17 17:51:49.758696,Materials,53.452147876967494
2023-07-24 17:51:49.758696,Materials,51.705463969883034
2023-07-31 17:51:49.758696,Materials,45.845148663316905
2023-08-07 17:51:49.758696,Materials,45.941329081799154
2023-08-14 17:51:49.758696,Materials,42.53028313219483
2023-08-21 17:51:49.758696,Materials,43.59372829833235
2023-08-28 17:51:49.758696,Materials,50.68688836590285
2023-09-04 17:51:49.758696,Materials,40.71357277964394
2023-09-11 17:51:49.758696,Materials,44.13173874785988
2023-09-18 17:51:49.758696,Materials,49.4221304926646
2023-09-25 17:51:49.758696,Materials,51.588784817612186
2023-10-02 17:51:49.758696,Materials,37.9150472985114
2023-10-09 17:51:49.758696,Materials,43.727124418568145
2023-10-16 17:51:49.758696,Materials,50.14940994596981
2023-10-23 17:51:49.758696,Materials,49.49730296703916
2023-10-30 17:51:49.758696,Materials,45.149433733752865
2023-11-06 17:51:49.758696,Materials,45.01816016236174
2023-11-13 17:51:49.758696,Materials,43.19229109162152
2023-11-20 17:51:49.758696,Materials,51.79918978312487
2023-11-27 17:51:49.758696,Materials,50.65627769191828
2023-12-04 17:51:49.758696,Materials,54.51605107039872
2023-12-11 17:51:49.758696,Materials,49.115158714924
2023-12-18 17:51:49.758696,Materials,56.79418540174875
2023-12-25 17:51:49.758696,Materials,57.15742967325426
2024-01-01 17:51:49.758696,Materials,58.580544576930464
2024-01-08 17:51:49.758696,Materials,53.65578764356065
2024-01-15 17:51:49.758696,Materials,56.79796429864019
2024-01-22 17:51:49.758696,Materials,64.34398287860492
2024-01-29 17:51:49.758696,Materials,61.76392573140734
2024-02-05 17:51:49.758696,Materials,55.8722394793325
2024-02-12 17:51:49.758696,Materials,59.41624138391136
2024-02-19 17:51:49.758696,Materials,67.58834290872144
2024-02-26 17:51:49.758696,Materials,66.61937602429583
2024-03-04 17:51:49.758696,Materials,56.79740180258434
2024-03-11 17:51:49.758696,Materials,62.52027982272566
2024-03-18 17:51:49.758696,Materials,61.41465100504404
2024-03-25 17:51:49.758696,Materials,53.8226092355091
2024-04-01 17:51:49.758696,Materials,59.78965826280777
2024-04-08 17:51:49.758696,Materials,52.56582307905169
2024-04-15 17:51:49.758696,Materials,58.43489868606519
2024-04-22 17:51:49.758696,Materials,50.19293248101562
2024-04-29 17:51:49.758696,Materials,57.76037637308692
2024-05-06 17:51:49.758696,Materials,51.146226881211085
2024-05-13 17:51:49.758696,Materials,56.767878644427824
2024-05-20 17:51:49.758696,Materials,52.97561253073767
2024-05-27 17:51:49.758696,Materials,47.1390956561786
2024-06-03 17:51:49.758696,Materials,41.65124014426839
2024-06-10 17:51:49.758696,Materials,45.7155741557656
2024-06-17 17:51:49.758696,Materials,40.898672722941264
2024-06-24 17:51:49.758696,Materials,44.30602736786087
2024-07-01 17:51:49.758696,Materials,47.523718623823655
2024-07-08 17:51:49.758696,Materials,44.460976555793444
2024-07-15 17:51:49.758696,Materials,42.05701921994399
2024-07-22 17:51:49.758696,Materials,47.617581282672795
2024-07-29 17:51:49.758696,Materials,40.97583400813354
2024-08-05 17:51:49.758696,Materials,40.84122643161206
2024-08-12 17:51:49.758696,Materials,49.41569474017314
2024-08-19 17:51:49.758696,Materials,43.40770727275211
2024-08-26 17:51:49.758696,Materials,43.1759365018408
2024-09-02 17:51:49.758696,Materials,50.27552760851352
2024-09-09 17:51:49.758696,Materials,50.8471718326951
2024-09-16 17:51:49.758696,Materials,46.38715953274861
2024-09-23 17:51:49.758696,Materials,53.3593590474505
2024-09-30 17:51:49.758696,Materials,54.48740099004388
2024-10-07 17:51:49.758696,Materials,55.439127708033205
2024-10-14 17:51:49.758696,Materials,53.39797772220402
2024-10-21 17:51:49.758696,Materials,59.66704434099069
2024-10-28 17:51:49.758696,Materials,56.82513116079549
2024-11-04 17:51:49.758696,Materials,58.325427281328594
2024-11-11 17:51:49.758696,Materials,62.85882283244618
2024-11-18 17:51:49.758696,Materials,70.15296325076426
2024-11-25 17:51:49.758696,Materials,64.92492149121605
2024-12-02 17:51:49.758696,Materials,58.95309192375632
2024-12-09 17:51:49.758696,Materials,61.092079945889985
2024-12-16 17:51:49.758696,Materials,58.830554596458
2024-12-23 17:51:49.758696,Materials,55.69780337496957
2024-12-30 17:51:49.758696,Materials,65.90748480973052
2025-01-06 17:51:49.758696,Materials,59.6676169225364
2025-01-13 17:51:49.758696,Materials,57.81802822555486
2025-01-20 17:51:49.758696,Materials,61.61746896301187
2025-01-27 17:51:49.758696,Materials,55.295458183518534
2025-02-03 17:51:49.758696,Materials,54.07950971512452
2025-02-10 17:51:49.758696,Materials,58.07604945822445
2025-02-17 17:51:49.758696,Materials,51.02809933763423
2025-02-24 17:51:49.758696,Materials,46.8951929881368
2025-03-03 17:51:49.758696,Materials,48.60912704911694
2025-03-10 17:51:49.758696,Materials,48.0334904223082
2025-03-17 17:51:49.758696,Materials,50.21628990416193
2025-03-24 17:51:49.758696,Materials,42.78879671264454
2025-03-31 17:51:49.758696,Materials,54.41986769850386
2025-04-07 17:51:49.758696,Materials,39.188017449771166
2025-04-14 17:51:49.758696,Materials,48.636534042302074
2025-04-21 17:51:49.758696,Materials,48.58448692203568
2025-04-28 17:51:49.758696,Materials,41.92611363882649
2025-05-05 17:51:49.758696,Materials,38.43327470874234
2025-05-12 17:51:49.758696,Materials,45.63498744675704
2025-05-19 17:51:49.758696,Materials,34.244577940427156
2025-05-26 17:51:49.758696,Materials,36.313752727912
2025-06-02 17:51:49.758696,Materials,39.33185963049945
2025-06-09 17:51:49.758696,Materials,41.5586919974963
2025-06-16 17:51:49.758696,Materials,52.08293723155995
2025-06-23 17:51:49.758696,Materials,45.46815872833149
2025-06-30 17:51:49.758696,Materials,46.67109349535854
2025-07-07 17:51:49.758696,Materials,51.389272529442934
2025-07-14 17:51:49.758696,Materials,46.222273079144266
2025-07-21 17:51:49.758696,Materials,55.90081516593053
2025-07-28 17:51:49.758696,Materials,51.53810954375029
2025-08-04 17:51:49.758696,Materials,59.11654255764122
2025-08-11 17:51:49.758696,Materials,59.385096299654144
2025-08-18 17:51:49.758696,Materials,57.14806478855236
2025-08-25 17:51:49.758696,Materials,53.64141377047921
2025-09-01 17:51:49.758696,Materials,63.210408170749865
2025-09-08 17:51:49.758696,Materials,57.41723841604361
2025-09-15 17:51:49.758696,Materials,61.53383825982986
2025-09-22 17:51:49.758696,Materials,62.41638684616848
2025-09-29 17:51:49.758696,Materials,57.66443428908013
2025-10-06 17:51:49.758696,Materials,61.053657240216495
2025-10-13 17:51:49.758696,Materials,55.24104790441491
2025-10-20 17:51:49.758696,Materials,55.432109691651895
2025-10-27 17:51:49.758696,Materials,60.1379572716057
2025-11-03 17:51:49.758696,Materials,52.906075138452856
2025-11-10 17:51:49.758696,Materials,57.621576454091375
2025-11-17 17:51:49.758696,Materials,57.958424272742015
2025-11-24 17:51:49.758696,Materials,58.2162259213015
2025-12-01 17:51:49.758696,Materials,56.300361959875055
2025-12-08 17:51:49.758696,Materials,48.341933940679674
2025-12-15 17:51:49.758696,Materials,47.425238541519356
2025-12-22 17:51:49.758696,Materials,47.56452204157333
2025-12-29 17:51:49.758696,Materials,40.352490669372486
2026-01-05 17:51:49.758696,Materials,49.67384773794065
2026-01-12 17:51:49.758696,Materials,44.43878236650991
2026-01-19 17:51:49.758696,Materials,50.30005553855828
2026-01-26 17:51:49.758696,Materials,38.061264103884305
2026-02-02 17:51:49.758696,Materials,49.045251854553165
2026-02-09 17:51:49.758696,Materials,42.05608972426194
2026-02-16 17:51:49.758696,Materials,42.42773105382482
2026-02-23 17:51:49.758696,Materials,32.05591724021645
2026-03-02 17:51:49.758696,Materials,40.33644804609043
2026-03-09 17:51:49.758696,Materials,45.75428656611876
2026-03-16 17:51:49.758696,Materials,45.19724966575636
2026-03-23 17:51:49.758696,Materials,47.41725857445468
2026-03-30 17:51:49.758696,Materials,43.404339431988596
2026-04-06 17:51:49.758696,Materials,43.76767265909468
2026-04-13 17:51:49.758696,Materials,44.860543539040314
2026-04-20 17:51:49.758696,Materials,51.43153170669155
2026-04-27 17:51:49.758696,Materials,55.2508675540054
2026-05-04 17:51:49.758696,Materials,53.775734631827284
2026-05-11 17:51:49.758696,Materials,48.72660745378293
2026-05-18 17:51:49.758696,Materials,53.48095803579187
2026-05-25 17:51:49.758696,Materials,54.46561155401185
2026-06-01 17:51:49.758696,Materials,50.639616918296674
2026-06-08 17:51:49.758696,Materials,63.31600394779072
2026-06-15 17:51:49.758696,Materials,56.22944785313431
2026-06-22 17:51:49.758696,Materials,56.169566574987535
