date,sector,value
2022-09-19 13:21:33.690439,Energy,61.43678453657192
2022-09-26 13:21:33.690439,Energy,59.12357070413321
2022-10-03 13:21:33.690439,Energy,56.00551617325902
2022-10-10 13:21:33.690439,Energy,65.97073572911506
2022-10-17 13:21:33.690439,Energy,68.42495038174503
2022-10-24 13:21:33.690439,Energy,70.48439654308028
2022-10-31 13:21:33.690439,Energy,52.03223756355891
2022-11-07 13:21:33.690439,Energy,55.697365901229546
2022-11-14 13:21:33.690439,Energy,70.60546244637534
2022-11-21 13:21:33.690439,Energy,67.94305775391781
2022-11-28 13:21:33.690439,Energy,57.31007802543792
2022-12-05 13:21:33.690439,Energy,60.42963322462175
2022-12-12 13:21:33.690439,Energy,51.18275061856254
2022-12-19 13:21:33.690439,Energy,48.526459210957185
2022-12-26 13:21:33.690439,Energy,45.279121822280736
2023-01-02 13:21:33.690439,Energy,42.91222237343108
2023-01-09 13:21:33.690439,Energy,40.47055078287847
2023-01-16 13:21:33.690439,Energy,34.11103769973067
2023-01-23 13:21:33.690439,Energy,41.595985410216876
2023-01-30 13:21:33.690439,Energy,35.7317227078146
2023-02-06 13:21:33.690439,Energy,25.20963290601535
2023-02-13 13:21:33.690439,Energy,34.00525906331208
2023-02-20 13:21:33.690439,Energy,40.6599777900331
2023-02-27 13:21:33.690439,Energy,34.26486463449375
2023-03-06 13:21:33.690439,Energy,32.60893334225041
2023-03-13 13:21:33.690439,Energy,34.946807543000546
2023-03-20 13:21:33.690439,Energy,39.52157178335552
2023-03-27 13:21:33.690439,Energy,46.91638978137493
2023-04-03 13:21:33.690439,Energy,44.41829365376787
2023-04-10 13:21:33.690439,Energy,47.53591581748205
2023-04-17 13:21:33.690439,Energy,56.69149744825182
2023-04-24 13:21:33.690439,Energy,57.73584160742788
2023-05-01 13:21:33.690439,Energy,58.6904940491394
2023-05-08 13:21:33.690439,Energy,59.276266202827074
2023-05-15 13:21:33.690439,Energy,64.71868190315179
2023-05-22 13:21:33.690439,Energy,70.00291809805526
2023-05-29 13:21:33.690439,Energy,70.37104874768328
2023-06-05 13:21:33.690439,Energy,66.48418780878458
2023-06-12 13:21:33.690439,Energy,59.87736013299148
2023-06-19 13:21:33.690439,Energy,62.989979627064834
2023-06-26 13:21:33.690439,Energy,57.690634838870984
2023-07-03 13:21:33.690439,Energy,61.67003862427676
2023-07-10 13:21:33.690439,Energy,61.470483513508796
2023-07-17 13:21:33.690439,Energy,51.13342622235887
2023-07-24 13:21:33.690439,Energy,45.3831252779797
2023-07-31 13:21:33.690439,Energy,54.30614509548733
2023-08-07 13:21:33.690439,Energy,41.42839554728105
2023-08-14 13:21:33.690439,Energy,35.05375011786895
2023-08-21 13:21:33.690439,Energy,36.84595514458507
2023-08-28 13:21:33.690439,Energy,32.90140644258662
2023-09-04 13:21:33.690439,Energy,37.24862453072688
2023-09-11 13:21:33.690439,Energy,30.964288102565853
2023-09-18 13:21:33.690439,Energy,33.717128241333846
2023-09-25 13:21:33.690439,Energy,37.51015572421239
2023-10-02 13:21:33.690439,Energy,29.84671289789707
2023-10-09 13:21:33.690439,Energy,41.25539793574653
2023-10-16 13:21:33.690439,Energy,46.57561403809174
2023-10-23 13:21:33.690439,Energy,44.06837874783483
2023-10-30 13:21:33.690439,Energy,48.71590820250231
2023-11-06 13:21:33.690439,Energy,51.194912947283704
2023-11-13 13:21:33.690439,Energy,48.81057341492889
2023-11-20 13:21:33.690439,Energy,53.57875813281609
2023-11-27 13:21:33.690439,Energy,61.15853608659499
2023-12-04 13:21:33.690439,Energy,59.23068799877717
2023-12-11 13:21:33.690439,Energy,67.92500382191957
2023-12-18 13:21:33.690439,Energy,67.640977930667
2023-12-25 13:21:33.690439,Energy,62.38282151021203
2024-01-01 13:21:33.690439,Energy,64.3501693914826
2024-01-08 13:21:33.690439,Energy,67.37184717912194
2024-01-15 13:21:33.690439,Energy,59.506572842874306
2024-01-22 13:21:33.690439,Energy,53.10936080317448
2024-01-29 13:21:33.690439,Energy,54.574946696026224
2024-02-05 13:21:33.690439,Energy,53.67546683337188
2024-02-12 13:21:33.690439,Energy,46.333523289139016
2024-02-19 13:21:33.690439,Energy,47.64943004867648
2024-02-26 13:21:33.690439,Energy,50.51699149809451
2024-03-04 13:21:33.690439,Energy,48.8256028635577
2024-03-11 13:21:33.690439,Energy,33.365370988198165
2024-03-18 13:21:33.690439,Energy,36.49407394159905
2024-03-25 13:21:33.690439,Energy,37.11612167384564
2024-04-01 13:21:33.690439,Energy,30.212386418343385
2024-04-08 13:21:33.690439,Energy,39.44480676400963
2024-04-15 13:21:33.690439,Energy,44.74999562340132
2024-04-22 13:21:33.690439,Energy,18.95348368204268
2024-04-29 13:21:33.690439,Energy,41.07819792350237
2024-05-06 13:21:33.690439,Energy,34.76229756123168
2024-05-13 13:21:33.690439,Energy,39.232836054580424
2024-05-20 13:21:33.690439,Energy,42.633241978525135
2024-05-27 13:21:33.690439,Energy,42.77333540794498
2024-06-03 13:21:33.690439,Energy,55.77911186777929
2024-06-10 13:21:33.690439,Energy,45.7683205934078
2024-06-17 13:21:33.690439,Energy,52.799945717133404
2024-06-24 13:21:33.690439,Energy,64.87722559633889
2024-07-01 13:21:33.690439,Energy,67.38745161543967
2024-07-08 13:21:33.690439,Energy,64.92215895400878
2024-07-15 13:21:33.690439,Energy,73.06209205739765
2024-07-22 13:21:33.690439,Energy,61.446956348334425
2024-07-29 13:21:33.690439,Energy,70.25692521880683
2024-08-05 13:21:33.690439,Energy,68.17772580043781
2024-08-12 13:21:33.690439,Energy,58.621290798645234
2024-08-19 13:21:33.690439,Energy,68.79655402831744
2024-08-26 13:21:33.690439,Energy,58.9906809069984
2024-09-02 13:21:33.690439,Energy,59.36038920671331
2024-09-09 13:21:33.690439,Energy,64.30992246101168
2024-09-16 13:21:33.690439,Energy,50.14914509277376
2024-09-23 13:21:33.690439,Energy,48.11268651615433
2024-09-30 13:21:33.690439,Energy,43.32115384929041
2024-10-07 13:21:33.690439,Energy,44.39827328289886
2024-10-14 13:21:33.690439,Energy,39.07878122958997
2024-10-21 13:21:33.690439,Energy,33.29908205342392
2024-10-28 13:21:33.690439,Energy,29.089701902322787
2024-11-04 13:21:33.690439,Energy,23.03649427998934
2024-11-11 13:21:33.690439,Energy,30.85853721234454
2024-11-18 13:21:33.690439,Energy,29.42734237625516
2024-11-25 13:21:33.690439,Energy,32.370295729448515
2024-12-02 13:21:33.690439,Energy,42.93156858685153
2024-12-09 13:21:33.690439,Energy,39.40947171789166
2024-12-16 13:21:33.690439,Energy,44.09066817233236
2024-12-23 13:21:33.690439,Energy,50.98746472187234
2024-12-30 13:21:33.690439,Energy,50.099486916104546
2025-01-06 13:21:33.690439,Energy,54.43014523997954
2025-01-13 13:21:33.690439,Energy,58.229003919210506
2025-01-20 13:21:33.690439,Energy,69.49879089296408
2025-01-27 13:21:33.690439,Energy,65.60997064583857
2025-02-03 13:21:33.690439,Energy,61.56682074241386
2025-02-10 13:21:33.690439,Energy,68.07744229573012
2025-02-17 13:21:33.690439,Energy,74.07783309995108
2025-02-24 13:21:33.690439,Energy,66.09858522013221
2025-03-03 13:21:33.690439,Energy,58.68476726271422
2025-03-10 13:21:33.690439,Energy,71.38623877192671
2025-03-17 13:21:33.690439,Energy,66.77466274090523
2025-03-24 13:21:33.690439,Energy,62.43586644235247
2025-03-31 13:21:33.690439,Energy,62.61398794641447
2025-04-07 13:21:33.690439,Energy,51.36382075865683
2025-04-14 13:21:33.690439,Energy,44.93578035016408
2025-04-21 13:21:33.690439,Energy,48.71880631693163
2025-04-28 13:21:33.690439,Energy,46.01991244745299
2025-05-05 13:21:33.690439,Energy,38.51166906938564
2025-05-12 13:21:33.690439,Energy,40.875917158998895
2025-05-19 13:21:33.690439,Energy,41.133533240455854
2025-05-26 13:21:33.690439,Energy,32.72296463736301
2025-06-02 13:21:33.690439,Energy,37.68798110463835
2025-06-09 13:21:33.690439,Energy,33.666954886971155
2025-06-16 13:21:33.690439,Energy,40.82873397248154
2025-06-23 13:21:33.690439,Energy,42.22668384956536
2025-06-30 13:21:33.690439,Energy,30.10952122631783
2025-07-07 13:21:33.690439,Energy,38.26189247853974
2025-07-14 13:21:33.690439,Energy,43.2530619070971
2025-07-21 13:21:33.690439,Energy,46.127920338641424
2025-07-28 13:21:33.690439,Energy,53.148505549954024
2025-08-04 13:21:33.690439,Energy,55.97987971842514
2025-08-11 13:21:33.690439,Energy,65.95395674846483
2025-08-18 13:21:33.690439,Energy,48.75724392028395
2025-08-25 13:21:33.690439,Energy,58.96999088570269
2025-09-01 13:21:33.690439,Energy,57.78870960467297
2025-09-08 13:21:33.690439,Energy,66.32728909903379
2025-09-15 13:21:33.690439,Energy,59.64276250584759
2025-09-22 13:21:33.690439,Energy,68.54475539713283
2025-09-29 13:21:33.690439,Energy,66.46838507847794
2025-10-06 13:21:33.690439,Energy,67.09124915520002
2025-10-13 13:21:33.690439,Energy,71.47168024609171
2025-10-20 13:21:33.690439,Energy,59.22805223040034
2025-10-27 13:21:33.690439,Energy,64.68311973556898
2025-11-03 13:21:33.690439,Energy,55.85744477561342
2025-11-10 13:21:33.690439,Energy,54.22218042978205
2025-11-17 13:21:33.690439,Energy,38.91376450668025
2025-11-24 13:21:33.690439,Energy,43.94285497527456
2025-12-01 13:21:33.690439,Energy,41.86620685377638
2025-12-08 13:21:33.690439,Energy,48.22901386539299
2025-12-15 13:21:33.690439,Energy,34.76923958473334
2025-12-22 13:21:33.690439,Energy,35.76691448403517
2025-12-29 13:21:33.690439,Energy,43.613763925258716
2026-01-05 13:21:33.690439,Energy,23.486031089162047
2026-01-12 13:21:33.690439,Energy,28.522001242931196
2026-01-19 13:21:33.690439,Energy,31.243959799069916
2026-01-26 13:21:33.690439,Energy,33.317502119302375
2026-02-02 13:21:33.690439,Energy,47.30188791639347
2026-02-09 13:21:33.690439,Energy,35.60862959907776
2026-02-16 13:21:33.690439,Energy,47.15204322839542
2026-02-23 13:21:33.690439,Energy,43.34420191248338
2026-03-02 13:21:33.690439,Energy,52.607627662630996
2026-03-09 13:21:33.690439,Energy,58.67958574175725
2026-03-16 13:21:33.690439,Energy,58.39442395720057
2026-03-23 13:21:33.690439,Energy,65.9954770731039
2026-03-30 13:21:33.690439,Energy,65.73386572531251
2026-04-06 13:21:33.690439,Energy,66.00207075225342
2026-04-13 13:21:33.690439,Energy,67.94383151800396
2026-04-20 13:21:33.690439,Energy,74.06623679445896
2026-04-27 13:21:33.690439,Energy,68.72942702168689
2026-05-04 13:21:33.690439,Energy,65.10258878323584
2026-05-11 13:21:33.690439,Energy,67.77539937229379
2026-05-18 13:21:33.690439,Energy,69.6513714009028
2026-05-25 13:21:33.690439,Energy,58.88982349150624
2026-06-01 13:21:33.690439,Energy,45.330900131472696
2026-06-08 13:21:33.690439,Energy,49.80557612724763
2026-06-15 13:21:33.690439,Energy,39.07036065658139
2026-06-22 13:21:33.690439,Energy,47.555380972202045
2026-06-29 13:21:33.690439,Energy,33.03000041862509
