date,sector,value
2023-05-07,Technology,9.666666666666666
2023-05-14,Technology,8.666666666666666
2023-05-21,Technology,8.333333333333334
2023-05-28,Technology,8.333333333333334
2023-06-04,Technology,7.333333333333333
2023-06-11,Technology,7.666666666666667
2023-06-18,Technology,7.0
2023-06-25,Technology,7.333333333333333
2023-07-02,Technology,6.333333333333333
2023-07-09,Technology,8.0
2023-07-16,Technology,7.333333333333333
2023-07-23,Technology,8.0
2023-07-30,Technology,7.333333333333333
2023-08-06,Technology,6.666666666666667
2023-08-13,Technology,7.333333333333333
2023-08-20,Technology,7.333333333333333
2023-08-27,Technology,8.0
2023-09-03,Technology,8.0
2023-09-10,Technology,8.333333333333334
2023-09-17,Technology,8.333333333333334
2023-09-24,Technology,8.0
2023-10-01,Technology,8.333333333333334
2023-10-08,Technology,8.666666666666666
2023-10-15,Technology,8.333333333333334
2023-10-22,Technology,8.666666666666666
2023-10-29,Technology,9.333333333333334
2023-11-05,Technology,8.333333333333334
2023-11-12,Technology,9.0
2023-11-19,Technology,7.0
2023-11-26,Technology,8.666666666666666
2023-12-03,Technology,9.0
2023-12-10,Technology,8.0
2023-12-17,Technology,8.0
2023-12-24,Technology,5.666666666666667
2023-12-31,Technology,6.666666666666667
2024-01-07,Technology,7.666666666666667
2024-01-14,Technology,8.333333333333334
2024-01-21,Technology,9.333333333333334
2024-01-28,Technology,9.333333333333334
2024-02-04,Technology,9.0
2024-02-11,Technology,8.666666666666666
2024-02-18,Technology,9.0
2024-02-25,Technology,9.666666666666666
2024-03-03,Technology,8.666666666666666
2024-03-10,Technology,8.333333333333334
2024-03-17,Technology,9.0
2024-03-24,Technology,9.0
2024-03-31,Technology,9.0
2024-04-07,Technology,8.333333333333334
2024-04-14,Technology,9.0
2024-04-21,Technology,8.666666666666666
2024-04-28,Technology,8.666666666666666
2024-05-05,Technology,8.333333333333334
2024-05-12,Technology,9.333333333333334
2024-05-19,Technology,7.666666666666667
2024-05-26,Technology,8.0
2024-06-02,Technology,8.666666666666666
2024-06-09,Technology,8.333333333333334
2024-06-16,Technology,7.666666666666667
2024-06-23,Technology,7.666666666666667
2024-06-30,Technology,7.0
2024-07-07,Technology,7.333333333333333
2024-07-14,Technology,7.333333333333333
2024-07-21,Technology,7.666666666666667
2024-07-28,Technology,7.333333333333333
2024-08-04,Technology,7.666666666666667
2024-08-11,Technology,7.666666666666667
2024-08-18,Technology,7.666666666666667
2024-08-25,Technology,8.0
2024-09-01,Technology,8.0
2024-09-08,Technology,8.666666666666666
2024-09-15,Technology,8.333333333333334
2024-09-22,Technology,8.666666666666666
2024-09-29,Technology,8.666666666666666
2024-10-06,Technology,10.0
2024-10-13,Technology,8.666666666666666
2024-10-20,Technology,9.666666666666666
2024-10-27,Technology,9.0
2024-11-03,Technology,9.0
2024-11-10,Technology,9.333333333333334
2024-11-17,Technology,9.666666666666666
2024-11-24,Technology,7.666666666666667
2024-12-01,Technology,10.333333333333334
2024-12-08,Technology,10.0
2024-12-15,Technology,8.333333333333334
2024-12-22,Technology,7.0
2024-12-29,Technology,7.0
2025-01-05,Technology,8.333333333333334
2025-01-12,Technology,9.333333333333334
2025-01-19,Technology,10.333333333333334
2025-01-26,Technology,10.0
2025-02-02,Technology,10.333333333333334
2025-02-09,Technology,9.333333333333334
2025-02-16,Technology,10.333333333333334
2025-02-23,Technology,9.666666666666666
2025-03-02,Technology,10.333333333333334
2025-03-09,Technology,9.666666666666666
2025-03-16,Technology,10.333333333333334
2025-03-23,Technology,9.666666666666666
2025-03-30,Technology,10.333333333333334
2025-04-06,Technology,9.666666666666666
2025-04-13,Technology,9.333333333333334
2025-04-20,Technology,10.0
2025-04-27,Technology,11.0
2025-05-04,Technology,11.333333333333334
2025-05-11,Technology,10.666666666666666
2025-05-18,Technology,8.666666666666666
2025-05-25,Technology,9.0
2025-06-01,Technology,11.0
2025-06-08,Technology,14.0
2025-06-15,Technology,16.0
2025-06-22,Technology,14.333333333333334
2025-06-29,Technology,12.333333333333334
2025-07-06,Technology,14.333333333333334
2025-07-13,Technology,18.0
2025-07-20,Technology,21.0
2025-07-27,Technology,26.0
2025-08-03,Technology,21.0
2025-08-10,Technology,14.666666666666666
2025-08-17,Technology,13.333333333333334
2025-08-24,Technology,13.666666666666666
2025-08-31,Technology,14.333333333333334
2025-09-07,Technology,11.333333333333334
2025-09-14,Technology,17.0
2025-09-21,Technology,17.666666666666668
2025-09-28,Technology,14.666666666666666
2025-10-05,Technology,12.333333333333334
2025-10-12,Technology,12.0
2025-10-19,Technology,12.0
2025-10-26,Technology,13.666666666666666
2025-11-02,Technology,18.0
2025-11-09,Technology,18.0
2025-11-16,Technology,20.666666666666668
2025-11-23,Technology,16.333333333333332
2025-11-30,Technology,20.0
2025-12-07,Technology,21.333333333333332
2025-12-14,Technology,19.333333333333332
2025-12-21,Technology,14.666666666666666
2025-12-28,Technology,15.666666666666666
2026-01-04,Technology,20.0
2026-01-11,Technology,22.0
2026-01-18,Technology,24.0
2026-01-25,Technology,25.666666666666668
2026-02-01,Technology,28.666666666666668
2026-02-08,Technology,43.666666666666664
2026-02-15,Technology,41.333333333333336
2026-02-22,Technology,31.666666666666668
2026-03-01,Technology,29.0
2026-03-08,Technology,23.666666666666668
2026-03-15,Technology,34.333333333333336
2026-03-22,Technology,49.666666666666664
2026-03-29,Technology,46.333333333333336
2026-04-05,Technology,33.666666666666664
2026-04-12,Technology,31.666666666666668
2026-04-19,Technology,32.666666666666664
2026-04-26,Technology,32.0
2026-05-03,Technology,30.0
2026-05-10,Technology,30.333333333333332
2026-05-17,Technology,36.333333333333336
2026-05-24,Technology,40.333333333333336
2026-05-31,Technology,41.0
2026-06-07,Technology,47.0
2026-06-14,Technology,19.666666666666668
2026-06-21,Technology,25.333333333333332
2026-06-28,Technology,20.333333333333332
